observations,r1,r2
1188,1.717238281509429,1.2887366998425533
11880,,
11881,,
11882,,
11883,,
11884,,
11885,,
11886,,
11887,,
11888,,
11889,,
1189,1.0218650638139035,0.3093359714009514
11890,,
11891,,
11892,,
11893,,
11894,,
11895,,
11896,,
11897,,
11898,,
11899,,
119,0.5162535510663594,0.5863602933556832
1190,1.6208953373988397,1.0811044925258972
11900,,
11901,,
11902,,
11903,,
11904,,
11905,,
11906,,
11907,,
11908,,
11909,,
1191,0.558622500876844,-1.3402993485305186
11910,,
11911,,
11912,,
11913,,
11914,,
11915,,
11916,,
11917,,
11918,,
11919,,
1192,0.47181785257976305,1.2144497601477693
11920,,
11921,,
11922,,
11923,,
11924,,
11925,,
11926,,
11927,,
11928,,
11929,,
1193,-0.5622507874006242,-2.3490736558994287
11930,,
11931,,
11932,,
11933,,
11934,,
11935,,
11936,,
11937,,
11938,,
11939,,
1194,0.3210533961932995,0.4611292509515604
11940,,
11941,,
11942,,
11943,,
11944,,
11945,,
11946,,
11947,,
11948,,
11949,,
1195,-0.9949604526642581,-0.2139224360612433
11950,,
11951,,
11952,,
11953,,
11954,,
11955,,
11956,,
11957,,
11958,,
11959,,
1196,-0.9717497145633888,-0.22672739540170064
11960,,
11961,,
11962,,
11963,,
11964,,
11965,,
11966,,
11967,,
11968,,
11969,,
1197,-0.23869989384054144,-0.4684699566678142
11970,,
11971,,
11972,,
11973,,
11974,,
11975,,
11976,,
11977,,
11978,,
11979,,
1198,1.8623952437265254,-2.082153058394548
11980,,
11981,,
11982,,
11983,,
11984,,
11985,,
11986,,
11987,,
11988,,
11989,,
1199,3.0290212924735496,-1.247988926248939
11990,,
11991,,
11992,,
11993,,
11994,,
11995,,
11996,,
11997,,
11998,,
11999,,
12,1.4931251568825303,-0.39953535987225264
120,0.14979662557805923,-0.3249748490297291
1200,0.14856070562266274,-1.1786747384531273
12000,,
12001,,
12002,,
12003,,
12004,,
12005,,
12006,,
12007,,
12008,,
12009,,
1201,-0.888966584766575,0.813374254273033
12010,,
12011,,
12012,,
12013,,
12014,,
12015,,
12016,,
12017,,
12018,,
12019,,
1202,-1.0695121833289214,-0.7159991553925902
12020,,
12021,,
12022,,
12023,,
12024,,
12025,,
12026,,
12027,,
12028,,
12029,,
1203,0.04030134673794009,0.7324646893580602
12030,,
12031,,
12032,,
12033,,
12034,,
12035,,
12036,,
12037,,
12038,,
12039,,
1204,0.1715871405170607,0.6409713777508405
12040,,
12041,,
12042,,
12043,,
12044,,
12045,,
12046,,
12047,,
12048,,
12049,,
1205,0.5643285441697604,2.03427447650146
12050,,
12051,,
12052,,
12053,,
12054,,
12055,,
12056,,
12057,,
12058,,
12059,,
1206,-0.08285279188325376,0.9744708182276457
12060,,
12061,,
12062,,
12063,,
12064,,
12065,,
12066,,
12067,,
12068,,
12069,,
1207,0.893160125169687,-0.898983812036296
12070,,
12071,,
12072,,
12073,,
12074,,
12075,,
12076,,
12077,,
12078,,
12079,,
1208,0.29285712283688686,0.23244829315672635
12080,,
12081,,
12082,,
12083,,
12084,,
12085,,
12086,,
12087,,
12088,,
12089,,
1209,-1.5322324853832143,-0.8420685859035125
12090,,
12091,,
12092,,
12093,,
12094,,
12095,,
12096,,
12097,,
12098,,
12099,,
121,-0.3457471726583932,-1.0172034410599962
1210,-0.04295893037739159,1.2386818388716159
12100,,
12101,,
12102,,
12103,,
12104,,
12105,,
12106,,
12107,,
12108,,
12109,,
1211,-0.09827280788125087,1.049331349408128
12110,,
12111,,
12112,,
12113,,
12114,,
12115,,
12116,,
12117,,
12118,,
12119,,
1212,1.3820054252485965,-1.3000912089915124
12120,,
12121,,
12122,,
12123,,
12124,,
12125,,
12126,,
12127,,
12128,,
12129,,
1213,-0.29551269152746357,0.5658170604914908
12130,,
12131,,
12132,,
12133,,
12134,,
12135,,
12136,,
12137,,
12138,,
12139,,
1214,-0.011595888116847834,0.5625060839164769
12140,,
12141,,
12142,,
12143,,
12144,,
12145,,
12146,,
12147,,
12148,,
12149,,
1215,0.7154439119984785,-0.790645023036511
12150,,
12151,,
12152,,
12153,,
12154,,
12155,,
12156,,
12157,,
12158,,
12159,,
1216,-0.15293562237049318,1.3541252538946211
12160,,
12161,,
12162,,
12163,,
12164,,
12165,,
12166,,
12167,,
12168,,
12169,,
1217,0.2636828716816774,0.830379305513633
12170,,
12171,,
12172,,
12173,,
12174,,
12175,,
12176,,
12177,,
12178,,
12179,,
1218,0.5808058961844068,-0.04500343172953846
12180,,
12181,,
12182,,
12183,,
12184,,
12185,,
12186,,
12187,,
12188,,
12189,,
1219,-0.11579702548329222,-0.6783867076908847
12190,,
12191,,
12192,,
12193,,
12194,,
12195,,
12196,,
12197,,
12198,,
12199,,
122,0.625220746224804,-1.4549604373860705
1220,-2.6465401078001443,-1.391020164363056
12200,,
12201,,
12202,,
12203,,
12204,,
12205,,
12206,,
12207,,
12208,,
12209,,
1221,-0.37602645989104866,0.7835309894921649
12210,,
12211,,
12212,,
12213,,
12214,,
12215,,
12216,,
12217,,
12218,,
12219,,
1222,-0.8886515415141228,-1.6507628850496252
12220,,
12221,,
12222,,
12223,,
12224,,
12225,,
12226,,
12227,,
12228,,
12229,,
1223,0.3937576060959286,-0.4271840807029086
12230,,
12231,,
12232,,
12233,,
12234,,
12235,,
12236,,
12237,,
12238,,
12239,,
1224,1.1221917228178258,0.8465182582133987
12240,,
12241,,
12242,,
12243,,
12244,,
12245,,
12246,,
12247,,
12248,,
12249,,
1225,-0.046063225813742545,0.2654520538395664
12250,,
12251,,
12252,,
12253,,
12254,,
12255,,
12256,,
12257,,
12258,,
12259,,
1226,0.7237358581474489,-1.650169173700014
12260,,
12261,,
12262,,
12263,,
12264,,
12265,,
12266,,
12267,,
12268,,
12269,,
1227,0.9242729074392056,-1.3981338994743706
12270,,
12271,,
12272,,
12273,,
12274,,
12275,,
12276,,
12277,,
12278,,
12279,,
1228,0.5139045031272488,-1.0271491579182916
12280,,
12281,,
12282,,
12283,,
12284,,
12285,,
12286,,
12287,,
12288,,
12289,,
1229,0.2808381182872326,0.4372944822430417
12290,,
12291,,
12292,,
12293,,
12294,,
12295,,
12296,,
12297,,
12298,,
12299,,
123,-0.06817165312834887,1.4658320504320002
1230,1.0277421066913068,0.14862030037906132
12300,,
12301,,
12302,,
12303,,
12304,,
12305,,
12306,,
12307,,
12308,,
12309,,
1231,-0.12480247624779062,0.21728522738122427
12310,,
12311,,
12312,,
12313,,
12314,,
12315,,
12316,,
12317,,
12318,,
12319,,
1232,0.48668035189660275,0.19224879498392142
12320,,
12321,,
12322,,
12323,,
12324,,
12325,,
12326,,
12327,,
12328,,
12329,,
1233,1.2579365509382439,-0.6076339996152093
12330,,
12331,,
12332,,
12333,,
12334,,
12335,,
12336,,
12337,,
12338,,
12339,,
1234,0.4313490810949217,-1.6597208745820005
12340,,
12341,,
12342,,
12343,,
12344,,
12345,,
12346,,
12347,,
12348,,
12349,,
1235,-0.5520038699992469,-0.08912303529271129
12350,,
12351,,
12352,,
12353,,
12354,,
12355,,
12356,,
12357,,
12358,,
12359,,
1236,-0.5968758198713981,-0.30484698965595297
12360,,
12361,,
12362,,
12363,,
12364,,
12365,,
12366,,
12367,,
12368,,
12369,,
1237,1.8105002230387202,-0.19957918007871894
12370,,
12371,,
12372,,
12373,,
12374,,
12375,,
12376,,
12377,,
12378,,
12379,,
1238,-0.9742960434101654,-0.6210721239549837
12380,,
12381,,
12382,,
12383,,
12384,,
12385,,
12386,,
12387,,
12388,,
12389,,
1239,-0.9994415539214158,0.6695407024504835
12390,,
12391,,
12392,,
12393,,
12394,,
12395,,
12396,,
12397,,
12398,,
12399,,
124,-0.8352113518019144,-0.018132271977185137
1240,0.5077281507246311,-1.1803050028231326
12400,,
12401,,
12402,,
12403,,
12404,,
12405,,
12406,,
12407,,
12408,,
12409,,
1241,-0.7290220250081061,0.5386237940719907
12410,,
12411,,
12412,,
12413,,
12414,,
12415,,
12416,,
12417,,
12418,,
12419,,
1242,1.3448178843984246,-0.7872369241362186
12420,,
12421,,
12422,,
12423,,
12424,,
12425,,
12426,,
12427,,
12428,,
12429,,
1243,-1.4359283737870154,-1.065948371049502
12430,,
12431,,
12432,,
12433,,
12434,,
12435,,
12436,,
12437,,
12438,,
12439,,
1244,1.528985195415056,-2.4530582367556995
12440,,
12441,,
12442,,
12443,,
12444,,
12445,,
12446,,
12447,,
12448,,
12449,,
1245,0.5584338085070925,-0.9752598371968255
12450,,
12451,,
12452,,
12453,,
12454,,
12455,,
12456,,
12457,,
12458,,
12459,,
1246,0.599029511538877,1.4697140338793493
12460,,
12461,,
12462,,
12463,,
12464,,
12465,,
12466,,
12467,,
12468,,
12469,,
1247,-2.1206502520629917,0.4114171755072806
12470,,
12471,,
12472,,
12473,,
12474,,
12475,,
12476,,
12477,,
12478,,
12479,,
1248,-1.4575155466616745,-0.1088405631068923
12480,,
12481,,
12482,,
12483,,
12484,,
12485,,
12486,,
12487,,
12488,,
12489,,
1249,0.434928658536988,0.8173517440296267
12490,,
12491,,
12492,,
12493,,
12494,,
12495,,
12496,,
12497,,
12498,,
12499,,
125,-0.41933516717505886,0.9373229934166165
1250,-0.17764302645757157,-0.718705979463012
12500,,
12501,,
12502,,
12503,,
12504,,
12505,,
12506,,
12507,,
12508,,
12509,,
1251,0.5821677562440002,-0.012092172067606257
12510,,
12511,,
12512,,
12513,,
12514,,
12515,,
12516,,
12517,,
12518,,
12519,,
1252,-0.5777396632937797,-0.5149024143904302
12520,,
12521,,
12522,,
12523,,
12524,,
12525,,
12526,,
12527,,
12528,,
12529,,
1253,0.17841720727798896,1.642746727829743
12530,,
12531,,
12532,,
12533,,
12534,,
12535,,
12536,,
12537,,
12538,,
12539,,
1254,-2.4125412215806663,-0.8714520951016002
12540,,
12541,,
12542,,
12543,,
12544,,
12545,,
12546,,
12547,,
12548,,
12549,,
1255,0.9823252147664305,0.31986115030794854
12550,,
12551,,
12552,,
12553,,
12554,,
12555,,
12556,,
12557,,
12558,,
12559,,
1256,-0.5925884560280074,1.3669460182281088
12560,,
12561,,
12562,,
12563,,
12564,,
12565,,
12566,,
12567,,
12568,,
12569,,
1257,-0.5507299029913437,1.6124855323961325
12570,,
12571,,
12572,,
12573,,
12574,,
12575,,
12576,,
12577,,
12578,,
12579,,
1258,-0.8607872234954318,-1.4681183574853318
12580,,
12581,,
12582,,
12583,,
12584,,
12585,,
12586,,
12587,,
12588,,
12589,,
1259,-1.3753147593711745,-1.2780648052305856
12590,,
12591,,
12592,,
12593,,
12594,,
12595,,
12596,,
12597,,
12598,,
12599,,
126,0.3275570547364831,-0.1428879668720614
1260,1.9611867532054155,0.26400348790117867
12600,,
12601,,
12602,,
12603,,
12604,,
12605,,
12606,,
12607,,
12608,,
12609,,
1261,0.39234179981617395,1.145197628819735
12610,,
12611,,
12612,,
12613,,
12614,,
12615,,
12616,,
12617,,
12618,,
12619,,
1262,0.7476950430302755,1.26445279139005
12620,,
12621,,
12622,,
12623,,
12624,,
12625,,
12626,,
12627,,
12628,,
12629,,
1263,-0.7426967607214217,1.519491579789739
12630,,
12631,,
12632,,
12633,,
12634,,
12635,,
12636,,
12637,,
12638,,
12639,,
1264,-2.5308497659403484,0.4637622224690477
12640,,
12641,,
12642,,
12643,,
12644,,
12645,,
12646,,
12647,,
12648,,
12649,,
1265,2.029899266496787,-0.4011639944155274
12650,,
12651,,
12652,,
12653,,
12654,,
12655,,
12656,,
12657,,
12658,,
12659,,
1266,0.018237128554955295,-1.0023491762664707
12660,,
12661,,
12662,,
12663,,
12664,,
12665,,
12666,,
12667,,
12668,,
12669,,
1267,0.11437024834945433,0.11365213998850975
12670,,
12671,,
12672,,
12673,,
12674,,
12675,,
12676,,
12677,,
12678,,
12679,,
1268,-0.4963337687290781,-1.3841330778417449
12680,,
12681,,
12682,,
12683,,
12684,,
12685,,
12686,,
12687,,
12688,,
12689,,
1269,-1.8275975461566576,1.0878211276344616
12690,,
12691,,
12692,,
12693,,
12694,,
12695,,
12696,,
12697,,
12698,,
12699,,
127,1.4756583593928112,-3.680836023748044
1270,1.028443924880103,1.1984792965642905
12700,,
12701,,
12702,,
12703,,
12704,,
12705,,
12706,,
12707,,
12708,,
12709,,
1271,-1.3633631597042086,0.07395555627677997
12710,,
12711,,
12712,,
12713,,
12714,,
12715,,
12716,,
12717,,
12718,,
12719,,
1272,0.923213353763164,-1.0707878573772165
12720,,
12721,,
12722,,
12723,,
12724,,
12725,,
12726,,
12727,,
12728,,
12729,,
1273,0.060658373628183854,-1.2372243701864782
12730,,
12731,,
12732,,
12733,,
12734,,
12735,,
12736,,
12737,,
12738,,
12739,,
1274,-0.21803087500930995,0.15106237310009277
12740,,
12741,,
12742,,
12743,,
12744,,
12745,,
12746,,
12747,,
12748,,
12749,,
1275,0.6648265700934594,0.7267511371480636
12750,,
12751,,
12752,,
12753,,
12754,,
12755,,
12756,,
12757,,
12758,,
12759,,
1276,1.7080932757449814,0.22351260088512545
12760,,
12761,,
12762,,
12763,,
12764,,
12765,,
12766,,
12767,,
12768,,
12769,,
1277,-0.6902121374799521,-0.4395292106128683
12770,,
12771,,
12772,,
12773,,
12774,,
12775,,
12776,,
12777,,
12778,,
12779,,
1278,0.1428437065012412,-0.43738383888071974
12780,,
12781,,
12782,,
12783,,
12784,,
12785,,
12786,,
12787,,
12788,,
12789,,
1279,-0.1698701221767395,1.0417551319265452
12790,,
12791,,
12792,,
12793,,
12794,,
12795,,
12796,,
12797,,
12798,,
12799,,
128,1.1541127208720472,1.3184377425855085
1280,-2.133130673185389,-1.040484127803196
12800,,
12801,,
12802,,
12803,,
12804,,
12805,,
12806,,
12807,,
12808,,
12809,,
1281,0.14552820919654885,-0.6735947419149207
12810,,
12811,,
12812,,
12813,,
12814,,
12815,,
12816,,
12817,,
12818,,
12819,,
1282,1.828207889139335,0.8882819952319807
12820,,
12821,,
12822,,
12823,,
12824,,
12825,,
12826,,
12827,,
12828,,
12829,,
1283,0.5110175856360056,0.3211646897021353
12830,,
12831,,
12832,,
12833,,
12834,,
12835,,
12836,,
12837,,
12838,,
12839,,
1284,1.6435887604899706,-1.1141602782997748
12840,,
12841,,
12842,,
12843,,
12844,,
12845,,
12846,,
12847,,
12848,,
12849,,
1285,-1.1636280108906945,1.4276095362059507
12850,,
12851,,
12852,,
12853,,
12854,,
12855,,
12856,,
12857,,
12858,,
12859,,
1286,2.475731459519382,-1.3748366679627269
12860,,
12861,,
12862,,
12863,,
12864,,
12865,,
12866,,
12867,,
12868,,
12869,,
1287,0.28100410372473283,0.872283670019147
12870,,
12871,,
12872,,
12873,,
12874,,
12875,,
12876,,
12877,,
12878,,
12879,,
1288,1.501559220993758,0.956914999373673
12880,,
12881,,
12882,,
12883,,
12884,,
12885,,
12886,,
12887,,
12888,,
12889,,
1289,0.025967082083076805,-2.1134064413308176
12890,,
12891,,
12892,,
12893,,
12894,,
12895,,
12896,,
12897,,
12898,,
12899,,
129,-0.1427239403009141,-1.6707887644495232
1290,-0.3260040558402765,-0.9811138710224065
12900,,
12901,,
12902,,
12903,,
12904,,
12905,,
12906,,
12907,,
12908,,
12909,,
1291,-1.440278001673265,0.05466385229702361
12910,,
12911,,
12912,,
12913,,
12914,,
12915,,
12916,,
12917,,
12918,,
12919,,
1292,0.9067869669456691,-0.47219973687093525
12920,,
12921,,
12922,,
12923,,
12924,,
12925,,
12926,,
12927,,
12928,,
12929,,
1293,0.9039768425424752,-0.35433347477247146
12930,,
12931,,
12932,,
12933,,
12934,,
12935,,
12936,,
12937,,
12938,,
12939,,
1294,-1.4609796866759077,0.8303677164115282
12940,,
12941,,
12942,,
12943,,
12944,,
12945,,
12946,,
12947,,
12948,,
12949,,
1295,-2.019882410950613,-0.7562966803608648
12950,,
12951,,
12952,,
12953,,
12954,,
12955,,
12956,,
12957,,
12958,,
12959,,
1296,0.4808834807785336,-0.7078869897214337
12960,,
12961,,
12962,,
12963,,
12964,,
12965,,
12966,,
12967,,
12968,,
12969,,
1297,0.1671195859476964,-0.2268338828506465
12970,,
12971,,
12972,,
12973,,
12974,,
12975,,
12976,,
12977,,
12978,,
12979,,
1298,-1.0504178302290588,-2.5269200120771873
12980,,
12981,,
12982,,
12983,,
12984,,
12985,,
12986,,
12987,,
12988,,
12989,,
1299,-0.6158257921403785,-0.6812734424422298
12990,,
12991,,
12992,,
12993,,
12994,,
12995,,
12996,,
12997,,
12998,,
12999,,
13,-0.699065364805123,0.9261759578161879
130,0.00919200031817643,-0.8157434090848759
1300,1.6743067969646261,-2.1749293331448762
13000,,
13001,,
13002,,
13003,,
13004,,
13005,,
13006,,
13007,,
13008,,
13009,,
1301,1.1183601196751676,-0.2691652400742706
13010,,
13011,,
13012,,
13013,,
13014,,
13015,,
13016,,
13017,,
13018,,
13019,,
1302,-0.5066904692253384,0.6500310905630461
13020,,
13021,,
13022,,
13023,,
13024,,
13025,,
13026,,
13027,,
13028,,
13029,,
1303,-1.1500769319409525,-0.4547070728341255
13030,,
13031,,
13032,,
13033,,
13034,,
13035,,
13036,,
13037,,
13038,,
13039,,
1304,-0.04633379881547269,0.4715949089718564
13040,,
13041,,
13042,,
13043,,
13044,,
13045,,
13046,,
13047,,
13048,,
13049,,
1305,0.8235157303861848,0.3892255169636113
13050,,
13051,,
13052,,
13053,,
13054,,
13055,,
13056,,
13057,,
13058,,
13059,,
1306,-0.912932302298803,-1.5018486868977003
13060,,
13061,,
13062,,
13063,,
13064,,
13065,,
13066,,
13067,,
13068,,
13069,,
1307,1.3317138490169633,-0.05970378017122791
13070,,
13071,,
13072,,
13073,,
13074,,
13075,,
13076,,
13077,,
13078,,
13079,,
1308,-0.05624601373767336,1.7149465616983148
13080,,
13081,,
13082,,
13083,,
13084,,
13085,,
13086,,
13087,,
13088,,
13089,,
1309,-0.8275747785205638,1.2825621202242838
13090,,
13091,,
13092,,
13093,,
13094,,
13095,,
13096,,
13097,,
13098,,
13099,,
131,0.7528233246348331,-1.654047140369207
1310,-0.9647470345819781,0.8947274711328493
13100,,
13101,,
13102,,
13103,,
13104,,
13105,,
13106,,
13107,,
13108,,
13109,,
1311,0.9811656204702388,-0.2297662888451042
13110,,
13111,,
13112,,
13113,,
13114,,
13115,,
13116,,
13117,,
13118,,
13119,,
1312,1.2505596090685234,-0.3061623641069449
13120,,
13121,,
13122,,
13123,,
13124,,
13125,,
13126,,
13127,,
13128,,
13129,,
1313,-0.3705238496647462,0.6006034353873531
13130,,
13131,,
13132,,
13133,,
13134,,
13135,,
13136,,
13137,,
13138,,
13139,,
1314,1.3600622710627654,2.122971375504035
13140,,
13141,,
13142,,
13143,,
13144,,
13145,,
13146,,
13147,,
13148,,
13149,,
1315,-0.019069984587509373,-1.3409034434445197
13150,,
13151,,
13152,,
13153,,
13154,,
13155,,
13156,,
13157,,
13158,,
13159,,
1316,0.23788979565495277,0.31385911962100455
13160,,
13161,,
13162,,
13163,,
13164,,
13165,,
13166,,
13167,,
13168,,
13169,,
1317,-0.9031943043678872,0.6591943841980077
13170,,
13171,,
13172,,
13173,,
13174,,
13175,,
13176,,
13177,,
13178,,
13179,,
1318,-1.6700216448174965,-1.4363633860576182
13180,,
13181,,
13182,,
13183,,
13184,,
13185,,
13186,,
13187,,
13188,,
13189,,
1319,0.8248304537758143,1.1501000542261375
13190,,
13191,,
13192,,
13193,,
13194,,
13195,,
13196,,
13197,,
13198,,
13199,,
132,0.6792586733143189,-0.7550552361896145
1320,0.47226246684340867,-0.2698706425552954
13200,,
13201,,
13202,,
13203,,
13204,,
13205,,
13206,,
13207,,
13208,,
13209,,
1321,-0.16060902982597683,-0.32691854381990393
13210,,
13211,,
13212,,
13213,,
13214,,
13215,,
13216,,
13217,,
13218,,
13219,,
1322,-0.6505580794183208,0.011661353532687824
13220,,
13221,,
13222,,
13223,,
13224,,
13225,,
13226,,
13227,,
13228,,
13229,,
1323,0.9353850269166295,-0.05354357114083642
13230,,
13231,,
13232,,
13233,,
13234,,
13235,,
13236,,
13237,,
13238,,
13239,,
1324,-1.2604339621986034,0.25920866695560185
13240,,
13241,,
13242,,
13243,,
13244,,
13245,,
13246,,
13247,,
13248,,
13249,,
1325,-0.10141385913025323,0.46885197727926037
13250,,
13251,,
13252,,
13253,,
13254,,
13255,,
13256,,
13257,,
13258,,
13259,,
1326,-0.42105268071175844,-0.7953170960174102
13260,,
13261,,
13262,,
13263,,
13264,,
13265,,
13266,,
13267,,
13268,,
13269,,
1327,-1.0805782231375718,0.9598399037497033
13270,,
13271,,
13272,,
13273,,
13274,,
13275,,
13276,,
13277,,
13278,,
13279,,
1328,0.3087562132387357,0.7780342218518949
13280,,
13281,,
13282,,
13283,,
13284,,
13285,,
13286,,
13287,,
13288,,
13289,,
1329,0.1519885843487703,0.7585540919244844
13290,,
13291,,
13292,,
13293,,
13294,,
13295,,
13296,,
13297,,
13298,,
13299,,
133,0.30139303973279996,0.23116719824631768
1330,1.1592669874381696,-0.4520903444826556
13300,,
13301,,
13302,,
13303,,
13304,,
13305,,
13306,,
13307,,
13308,,
13309,,
1331,-0.17803957560517425,-0.8719658989951793
13310,,
13311,,
13312,,
13313,,
13314,,
13315,,
13316,,
13317,,
13318,,
13319,,
1332,2.359899194527882,0.309052834069463
13320,,
13321,,
13322,,
13323,,
13324,,
13325,,
13326,,
13327,,
13328,,
13329,,
1333,1.2084703010572113,-0.5244672266526279
13330,,
13331,,
13332,,
13333,,
13334,,
13335,,
13336,,
13337,,
13338,,
13339,,
1334,0.4600201282172278,1.2080592142113815
13340,,
13341,,
13342,,
13343,,
13344,,
13345,,
13346,,
13347,,
13348,,
13349,,
1335,-0.41010435779972765,-1.9388938652291772
13350,,
13351,,
13352,,
13353,,
13354,,
13355,,
13356,,
13357,,
13358,,
13359,,
1336,1.8228888125996718,-0.32180699877681695
13360,,
13361,,
13362,,
13363,,
13364,,
13365,,
13366,,
13367,,
13368,,
13369,,
1337,0.826092908114469,-1.3105535306086384
13370,,
13371,,
13372,,
13373,,
13374,,
13375,,
13376,,
13377,,
13378,,
13379,,
1338,-0.7180287806402,-0.7271378331087125
13380,,
13381,,
13382,,
13383,,
13384,,
13385,,
13386,,
13387,,
13388,,
13389,,
1339,0.6083612894082241,-0.919308576068425
13390,,
13391,,
13392,,
13393,,
13394,,
13395,,
13396,,
13397,,
13398,,
13399,,
134,-0.19235929740122457,-0.7050983006150161
1340,1.169594626654359,0.09410199049053936
13400,,
13401,,
13402,,
13403,,
13404,,
13405,,
13406,,
13407,,
13408,,
13409,,
1341,1.7884492848271059,0.4359994992842754
13410,,
13411,,
13412,,
13413,,
13414,,
13415,,
13416,,
13417,,
13418,,
13419,,
1342,-0.2530934172901276,-0.2854381203997414
13420,,
13421,,
13422,,
13423,,
13424,,
13425,,
13426,,
13427,,
13428,,
13429,,
1343,0.44616712432871963,0.21802842213981322
13430,,
13431,,
13432,,
13433,,
13434,,
13435,,
13436,,
13437,,
13438,,
13439,,
1344,-0.9992079898410388,-0.12541639331591842
13440,,
13441,,
13442,,
13443,,
13444,,
13445,,
13446,,
13447,,
13448,,
13449,,
1345,0.5829401599206101,-0.5664839265496456
13450,,
13451,,
13452,,
13453,,
13454,,
13455,,
13456,,
13457,,
13458,,
13459,,
1346,0.020164210906994374,1.352077527943747
13460,,
13461,,
13462,,
13463,,
13464,,
13465,,
13466,,
13467,,
13468,,
13469,,
1347,-1.2997539428694016,-2.248386115883481
13470,,
13471,,
13472,,
13473,,
13474,,
13475,,
